Year,Term,Course,Status,Start Time,End Time,Days of Week
2019,Fall,MUS-581,Open (Restricted),5:00 PM,6:20 PM,M
2019,Fall,MUS-581,Open (Restricted),3:00 PM,4:20 PM,W
2019,Fall,MUS-581,Open (Restricted),5:00 PM,6:30 PM,W
2019,Fall,MUS-581,Open (Restricted),2:00 PM,3:20 PM,F
2019,Fall,MUS-582,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-583,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-583,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-583,CrossListOpen (Restricted),7:00 PM,8:30 PM,M
2019,Fall,MUS-583,CrossListOpen (Restricted),7:00 PM,8:30 PM,M
2019,Fall,MUS-583,Open (Restricted),ARRANGED,,
2019,Fall,MUS-583,Open (Restricted),ARRANGED,,
2019,Fall,MUS-583,Open (Restricted),ARRANGED,,
2019,Fall,MUS-584,CrossListOpen (Restricted),6:00 PM,7:50 PM,W
2019,Fall,MUS-584,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-584,CrossListOpen (Restricted),6:00 PM,7:50 PM,W
2019,Fall,MUS-584,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-584,Open (Restricted),ARRANGED,,
2019,Fall,MUS-584,Open (Restricted),ARRANGED,,
2019,Fall,MUS-585,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-585,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-586,CrossListOpen (Restricted),5:00 PM,6:20 PM,T
2019,Fall,MUS-586,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-587,CrossListOpen (Restricted),11:00 AM,12:50 PM,T
2019,Fall,MUS-587,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-588,CrossListOpen (Restricted),11:00 AM,12:20 PM,R
2019,Fall,MUS-588,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-589,CrossListOpen (Restricted),11:00 AM,12:20 PM,T
2019,Fall,MUS-589,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-589,Open (Restricted),ARRANGED,,
2019,Fall,MUS-589,Open (Restricted),ARRANGED,,
2019,Fall,MUS-590,CrossListOpen (Restricted),11:00 AM,11:50 AM,T
2019,Fall,MUS-590,CrossListOpen (Restricted),11:00 AM,11:50 AM,R
2019,Fall,MUS-590,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-590,Open (Restricted),ARRANGED,,
2019,Fall,MUS-591,CrossListOpen (Restricted),11:00 AM,11:50 AM,TR
2019,Fall,MUS-591,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-592,CrossListOpen (Restricted),11:00 AM,11:50 AM,TR
2019,Fall,MUS-592,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-593,CrossListOpen (Restricted),11:00 AM,12:20 PM,R
2019,Fall,MUS-593,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-593,CrossListOpen (Restricted),11:00 AM,12:20 PM,T
2019,Fall,MUS-593,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-593,Open (Restricted),ARRANGED,,
2019,Fall,MUS-594,CrossListOpen (Restricted),5:00 PM,6:20 PM,R
2019,Fall,MUS-594,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-595,CrossListOpen (Restricted),11:00 AM,12:20 PM,T
2019,Fall,MUS-595,CrossListOpen (Restricted),11:00 AM,12:20 PM,R
2019,Fall,MUS-595,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-595,Open (Restricted),ARRANGED,,
2019,Fall,MUS-595,Open (Restricted),ARRANGED,,
2019,Fall,MUS-595,Open (Restricted),ARRANGED,,
2019,Fall,MUS-596,CrossListOpen (Restricted),11:00 AM,11:50 AM,T
2019,Fall,MUS-596,CrossListOpen (Restricted),11:00 AM,11:50 AM,R
2019,Fall,MUS-596,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-597,CrossListOpen (Restricted),11:00 AM,11:50 AM,T
2019,Fall,MUS-597,CrossListOpen (Restricted),11:00 AM,11:50 AM,R
2019,Fall,MUS-597,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-598,CrossListOpen (Restricted),11:00 AM,11:50 AM,TR
2019,Fall,MUS-598,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-598,CrossListOpen (Restricted),11:00 AM,11:50 AM,TR
2019,Fall,MUS-598,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,MUS-599,Open (Restricted),ARRANGED,,
2019,Fall,MUSE-200,Open,9:00 AM,9:50 AM,MWF
2019,Fall,MUSE-390,Open (Restricted),ARRANGED,,
2019,Fall,MUSE-500,Open,11:00 AM,11:50 AM,MWF
2019,Fall,NEUR-314,Closed,3:00 PM,3:50 PM,MWF
2019,Fall,NEUR-403,CrossListOpen (Restricted),3:00 PM,5:20 PM,W
2019,Fall,NEUR-403,CrossListOpen (Restricted),3:00 PM,5:20 PM,W
2019,Fall,NEUR-417,Closed,1:00 PM,2:50 PM,WF
2019,Fall,NEUR-417,CrossListOpen (Restricted),1:00 PM,2:50 PM,WF
2019,Fall,NEUR-433,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,NEUR-433,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,NEUR-450,CrossListOpen,12:30 PM,1:50 PM,TR
2019,Fall,NEUR-450,Closed,12:30 PM,1:50 PM,TR
2019,Fall,NEUR-453,CrossListOpen (Restricted),3:30 PM,5:50 PM,R
2019,Fall,NEUR-453,CrossListOpen (Restricted),3:30 PM,5:50 PM,R
2019,Fall,NEUR-461,Closed,2:00 PM,2:50 PM,MWF
2019,Fall,NEUR-500,Open (Restricted),2:30 PM,3:20 PM,T
2019,Fall,NEUR-520,Open (Restricted),4:00 PM,5:00 PM,W
2019,Fall,NEUR-520,Open (Restricted),4:00 PM,4:50 PM,T
2019,Fall,NEUR-542,CrossListOpen (Restricted),5:00 PM,5:50 PM,MWF
2019,Fall,NEUR-590,Open (Restricted),ARRANGED,,
2019,Fall,NEUR-598,CrossListOpen,2:00 PM,3:20 PM,T
2019,Fall,NEUR-598,CrossListOpen,12:30 PM,1:30 PM,R
2019,Fall,NEUR-598,CrossListOpen,9:30 AM,10:50 AM,F
2019,Fall,NEUR-598,CrossListOpen,12:00 PM,1:20 PM,M
2019,Fall,NEUR-598,CrossListOpen,12:00 PM,1:20 PM,F
2019,Fall,NEUR-598,CrossListOpen,1:00 PM,2:30 PM,F
2019,Fall,NEUR-598,CrossListOpen,1:30 PM,2:50 PM,F
2019,Fall,NEUR-598,CrossListOpen,2:00 PM,3:20 PM,W
2019,Fall,NEUR-598,Closed,ARRANGED,,
2019,Fall,NEUR-598,Closed,ARRANGED,,
2019,Fall,NEUR-598,CrossListOpen,10:00 AM,11:30 AM,M
2019,Fall,NEUR-598,CrossListOpen,12:00 PM,1:20 PM,M
2019,Fall,NEUR-598,CrossListOpen,2:00 PM,3:50 PM,M
2019,Fall,NEUR-598,CrossListOpen,1:00 PM,1:50 PM,W
2019,Fall,NEUR-598,CrossListOpen,12:00 PM,1:20 PM,M
2019,Fall,NEUR-599,Open (Restricted),ARRANGED,,
2019,Fall,NPRE-100,Open (Restricted),3:30 PM,4:50 PM,R
2019,Fall,NPRE-20,CrossListOpen (Restricted),4:00 PM,5:50 PM,MTWR
2019,Fall,NPRE-20,Closed,12:00 PM,12:50 PM,MW
2019,Fall,NPRE-20,CrossListOpen (Restricted),12:00 PM,12:50 PM,F
2019,Fall,NPRE-20,CrossListOpen (Restricted),12:00 PM,12:50 PM,MW
2019,Fall,NPRE-247,Open (Restricted),10:00 AM,10:50 AM,MWF
2019,Fall,NPRE-397,Open (Restricted),ARRANGED,,
2019,Fall,NPRE-402,CrossListOpen (Restricted),8:00 AM,8:50 AM,MWF
2019,Fall,NPRE-402,Closed,8:00 AM,8:50 AM,MWF
2019,Fall,NPRE-423,Open,ARRANGED,,
2019,Fall,NPRE-423,Open,12:00 PM,3:50 PM,T
2019,Fall,NPRE-423,Closed,4:00 PM,7:50 PM,R
2019,Fall,NPRE-423,Open (Restricted),4:00 PM,7:50 PM,T
2019,Fall,NPRE-423,Open,1:00 PM,2:50 PM,R
2019,Fall,NPRE-431,Open,1:00 PM,1:50 PM,MWF
2019,Fall,NPRE-432,Open (Restricted),1:00 PM,2:50 PM,R
2019,Fall,NPRE-432,Open (Restricted),4:00 PM,5:50 PM,M
2019,Fall,NPRE-432,Open (Restricted),12:00 PM,12:50 PM,M
2019,Fall,NPRE-435,Open,2:00 PM,2:50 PM,MWF
2019,Fall,NPRE-446,Open,9:00 AM,9:50 AM,MWF
2019,Fall,NPRE-448,Open,11:00 AM,12:50 PM,TR
2019,Fall,NPRE-451,Open (Restricted),12:30 PM,4:20 PM,R
2019,Fall,NPRE-451,Open (Restricted),5:00 PM,8:50 PM,W
2019,Fall,NPRE-451,Open (Restricted),9:00 AM,9:50 AM,MW
2019,Fall,NPRE-457,CrossListOpen (Restricted),3:00 PM,3:50 PM,MWF
2019,Fall,NPRE-457,CrossListOpen (Restricted),3:00 PM,3:50 PM,MWF
2019,Fall,NPRE-461,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,NPRE-461,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,NPRE-481,Closed,2:00 PM,3:20 PM,TR
2019,Fall,NPRE-481,Closed,2:00 PM,3:20 PM,TR
2019,Fall,NPRE-483,CrossListOpen,4:00 PM,4:50 PM,M
2019,Fall,NPRE-498,CrossListOpen,3:30 PM,5:20 PM,R
2019,Fall,NPRE-498,CrossListOpen,3:30 PM,5:20 PM,R
2019,Fall,NPRE-501,Open (Restricted),9:00 AM,10:50 AM,TR
2019,Fall,NPRE-523,Open (Restricted),2:00 PM,3:50 PM,TR
2019,Fall,NPRE-554,Open (Restricted),ARRANGED,,
2019,Fall,NPRE-595,Open (Restricted),ARRANGED,,
2019,Fall,NPRE-596,Open (Restricted),4:00 PM,4:50 PM,T
2019,Fall,NPRE-597,Open (Restricted),ARRANGED,,
2019,Fall,NPRE-599,Open (Restricted),ARRANGED,,
2019,Fall,NRES-100,Open,ARRANGED,,
2019,Fall,NRES-100,Open,3:00 PM,3:50 PM,TR
2019,Fall,NRES-102,Open (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,NRES-102,Open (Restricted),ARRANGED,,
2019,Fall,NRES-103,Open,ARRANGED,,
2019,Fall,NRES-20,Closed,1:00 PM,3:50 PM,M
2019,Fall,NRES-20,Open,1:00 PM,3:50 PM,T
2019,Fall,NRES-20,Closed,1:00 PM,3:50 PM,W
2019,Fall,NRES-20,Closed,1:00 PM,3:50 PM,R
2019,Fall,NRES-20,Closed,11:00 AM,11:50 AM,MWF
2019,Fall,NRES-210,CrossListOpen,10:00 AM,10:50 AM,F
2019,Fall,NRES-210,CrossListOpen,11:00 AM,11:50 AM,F
2019,Fall,NRES-210,CrossListOpen,1:00 PM,1:50 PM,F
2019,Fall,NRES-210,CrossListOpen,2:00 PM,2:50 PM,F
2019,Fall,NRES-210,CrossListOpen,1:00 PM,1:50 PM,F
2019,Fall,NRES-210,CrossListOpen,2:00 PM,2:50 PM,F
2019,Fall,NRES-210,CrossListOpen,2:00 PM,2:50 PM,MW
2019,Fall,NRES-219,Open (Restricted),9:00 AM,9:50 AM,MWF
2019,Fall,NRES-220,CrossListOpen,11:00 AM,11:50 AM,MWF
2019,Fall,NRES-242,Closed,ARRANGED,,
2019,Fall,NRES-242,CrossListOpen,ARRANGED,,
2019,Fall,NRES-270,CrossListOpen,2:00 PM,3:50 PM,M
2019,Fall,NRES-270,Closed,9:00 AM,10:50 AM,T
2019,Fall,NRES-270,CrossListOpen,9:00 AM,9:50 AM,MW
2019,Fall,NRES-285,Closed,8:00 AM,11:00 AM,S
2019,Fall,NRES-285,Open (Restricted),6:30 PM,8:30 PM,R
2019,Fall,NRES-285,Open (Restricted),ARRANGED,,
2019,Fall,NRES-285,Open (Restricted),1:00 PM,3:50 PM,T
2019,Fall,NRES-285,Closed,ARRANGED,,
2019,Fall,NRES-285,Open (Restricted),3:00 PM,6:00 PM,W
2019,Fall,NRES-285,Open,1:30 PM,3:50 PM,F
2019,Fall,NRES-285,Open,2:00 PM,5:50 PM,T
2019,Fall,NRES-285,Open (Restricted),ARRANGED,,
2019,Fall,NRES-285,Closed,1:00 PM,2:50 PM,F
2019,Fall,NRES-285,Closed,1:00 PM,2:50 PM,M
2019,Fall,NRES-285,CrossListOpen (Restricted),5:00 PM,7:00 PM,R
2019,Fall,NRES-285,CrossListOpen (Restricted),ARRANGED,,
2019,Fall,NRES-293,Open (Restricted),ARRANGED,,
2019,Fall,NRES-294,Open (Restricted),ARRANGED,,
2019,Fall,NRES-295,Open (Restricted),ARRANGED,,
2019,Fall,NRES-348,Closed,10:00 AM,10:50 AM,MWF
2019,Fall,NRES-352,CrossListOpen,3:00 PM,4:50 PM,R
2019,Fall,NRES-352,CrossListOpen,2:00 PM,2:50 PM,MWF
2019,Fall,NRES-396,Open (Restricted),ARRANGED,,
2019,Fall,NRES-401,CrossListOpen,4:00 PM,5:20 PM,MW
2019,Fall,NRES-403,Open,11:00 AM,12:15 PM,TR
2019,Fall,NRES-403,Open (Restricted),6:30 PM,8:00 PM,TR
2019,Fall,NRES-409,Closed,11:00 AM,11:50 AM,MWF
2019,Fall,NRES-409,Closed,12:00 PM,12:50 PM,W
2019,Fall,NRES-415,Closed,1:00 PM,4:50 PM,R
2019,Fall,NRES-415,Closed,8:30 AM,9:20 AM,TR
2019,Fall,NRES-419,Open (Restricted),11:00 AM,11:50 AM,MWF
2019,Fall,NRES-420,Open (Restricted),6:00 PM,9:00 PM,M
2019,Fall,NRES-422,CrossListOpen,9:30 AM,10:50 AM,TR
2019,Fall,NRES-423,Open,12:30 PM,1:50 PM,TR
2019,Fall,NRES-424,Open,2:00 PM,3:20 PM,TR
2019,Fall,NRES-428,Open (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,NRES-430,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,NRES-440,CrossListOpen,3:30 PM,4:50 PM,TR
2019,Fall,NRES-440,CrossListOpen,10:00 AM,11:50 AM,W
2019,Fall,NRES-440,CrossListOpen,12:00 PM,1:50 PM,W
2019,Fall,NRES-440,CrossListOpen,2:00 PM,3:50 PM,W
2019,Fall,NRES-440,CrossListOpen,4:00 PM,5:50 PM,W
2019,Fall,NRES-440,CrossListOpen,6:00 PM,7:50 PM,W
2019,Fall,NRES-442,Closed,2:00 PM,4:50 PM,T
2019,Fall,NRES-442,Closed,11:00 AM,12:20 PM,TR
2019,Fall,NRES-445,CrossListOpen,ARRANGED,,
2019,Fall,NRES-454,Open,12:30 PM,3:20 PM,W
2019,Fall,NRES-454,Open,3:40 PM,6:30 PM,W
2019,Fall,NRES-454,Open,9:30 AM,10:20 AM,TR
2019,Fall,NRES-454,Open (Restricted),6:30 PM,9:30 PM,T
2019,Fall,NRES-462,CrossListOpen,11:00 AM,12:20 PM,TR
2019,Fall,NRES-471,Open,9:30 AM,10:50 AM,TR
2019,Fall,NRES-472,CrossListOpen,11:00 AM,12:45 PM,TR
2019,Fall,NRES-477,Closed,11:00 AM,12:20 PM,TR
2019,Fall,NRES-487,Open,12:00 PM,1:30 PM,MW
2019,Fall,NRES-499,Open (Restricted),6:30 PM,8:30 PM,R
2019,Fall,NRES-499,Open (Restricted),ARRANGED,,
2019,Fall,NRES-499,Open,6:30 PM,8:30 PM,M
2019,Fall,NRES-500,Open,3:00 PM,4:20 PM,F
2019,Fall,NRES-500,Open (Restricted),ARRANGED,,
2019,Fall,NRES-501,Open (Restricted),ARRANGED,,
2019,Fall,NRES-507,Open (Restricted),ARRANGED,,
2019,Fall,NRES-512,Open,12:00 PM,12:50 PM,F
2019,Fall,NRES-512,Open,4:00 PM,5:00 PM,W
2019,Fall,NRES-512,Open,4:30 PM,5:20 PM,F
2019,Fall,NRES-594,Open (Restricted),1:30 PM,2:50 PM,F
2019,Fall,NRES-594,Open (Restricted),ARRANGED,,
2019,Fall,NRES-598,Open,10:00 AM,12:15 PM,TR
2019,Fall,NRES-598,Open (Restricted),6:30 PM,9:45 PM,R
2019,Fall,NRES-599,Open (Restricted),ARRANGED,,
2019,Fall,NS-100,Open,6:00 AM,8:50 AM,W
2019,Fall,NS-101,Open,9:00 AM,9:50 AM,TR
2019,Fall,NS-120,CrossListOpen,12:30 PM,1:50 PM,TR
2019,Fall,NS-204,Open,4:00 PM,5:20 PM,TR
2019,Fall,NS-305,Open,9:00 AM,10:40 AM,TR
2019,Fall,NS-307,Closed,ARRANGED,,
2019,Fall,NS-308,Open,10:00 AM,10:50 AM,TR
2019,Fall,NS-308,Open,9:00 AM,9:50 AM,TR
2019,Fall,NS-323,Open,3:30 PM,4:50 PM,TR
2019,Fall,NS-323,Closed,6:00 AM,7:50 AM,TR
2019,Fall,NUTR-420,Closed,9:30 AM,10:50 AM,TR
2019,Fall,NUTR-426,Closed,12:30 PM,1:50 PM,TR
2019,Fall,NUTR-428,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,NUTR-500,Closed,4:00 PM,4:50 PM,W
2019,Fall,NUTR-510,Closed,11:00 AM,12:20 PM,TR
2019,Fall,NUTR-523,CrossListOpen,2:30 PM,4:20 PM,TR
2019,Fall,NUTR-524,Closed,11:00 AM,11:50 AM,TR
2019,Fall,NUTR-550,Closed,9:00 AM,10:50 AM,R
2019,Fall,NUTR-561,CrossListOpen (Restricted),11:00 AM,12:20 PM,MW
2019,Fall,NUTR-590,Open (Restricted),1:00 PM,1:50 PM,F
2019,Fall,NUTR-590,Closed,3:00 PM,3:50 PM,M
2019,Fall,NUTR-591,Closed,2:00 PM,2:50 PM,R
2019,Fall,NUTR-591,Closed,2:00 PM,2:50 PM,R
2019,Fall,NUTR-591,Closed,ARRANGED,,
2019,Fall,NUTR-591,Closed,ARRANGED,,
2019,Fall,NUTR-591,Closed,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,12:00 PM,12:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,12:00 PM,12:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,12:00 PM,12:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,12:00 PM,12:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,12:00 PM,12:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,4:00 PM,4:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,4:00 PM,4:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,4:00 PM,4:50 PM,W
2019,Fall,NUTR-591,CrossListOpen,4:00 PM,4:50 PM,T
2019,Fall,NUTR-591,CrossListOpen,4:00 PM,4:50 PM,T
2019,Fall,NUTR-591,CrossListOpen,4:00 PM,4:50 PM,T
2019,Fall,NUTR-591,CrossListOpen,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,ARRANGED,,
2019,Fall,NUTR-591,CrossListOpen,12:00 PM,12:50 PM,W
2019,Fall,NUTR-591,Closed,12:00 PM,12:50 PM,W
2019,Fall,NUTR-593,Open (Restricted),ARRANGED,,
2019,Fall,NUTR-599,Open (Restricted),ARRANGED,,
2019,Fall,PATH-290,Open (Restricted),ARRANGED,,
2019,Fall,PATH-433,CrossListOpen,2:00 PM,3:20 PM,TR
2019,Fall,PATH-494,Open,3:00 PM,4:20 PM,MW
2019,Fall,PATH-517,CrossListOpen,1:00 PM,2:20 PM,TR
2019,Fall,PATH-519,CrossListOpen,9:00 AM,12:00 PM,W
2019,Fall,PATH-527,Open,12:00 PM,12:50 PM,TR
2019,Fall,PATH-542,CrossListOpen,8:00 AM,8:50 AM,R
2019,Fall,PATH-545,Open,ARRANGED,,
2019,Fall,PATH-546,Open,ARRANGED,,
2019,Fall,PATH-547,Open (Restricted),8:00 AM,9:30 AM,M
2019,Fall,PATH-551,Open,ARRANGED,,
2019,Fall,PATH-552,Open,ARRANGED,,
2019,Fall,PATH-556,Open,ARRANGED,,
2019,Fall,PATH-557,Open,ARRANGED,,
2019,Fall,PATH-558,Closed,ARRANGED,,
2019,Fall,PATH-559,Open,ARRANGED,,
2019,Fall,PATH-575,Open,ARRANGED,,
2019,Fall,PATH-575,Open,ARRANGED,,
2019,Fall,PATH-576,Open,ARRANGED,,
2019,Fall,PATH-577,Open,ARRANGED,,
2019,Fall,PATH-579,Open,ARRANGED,,
2019,Fall,PATH-590,Open (Restricted),ARRANGED,,
2019,Fall,PATH-592,Open (Restricted),ARRANGED,,
2019,Fall,PATH-596,CrossListOpen,12:00 PM,12:50 PM,F
2019,Fall,PATH-598,Open (Restricted),ARRANGED,,
2019,Fall,PATH-599,Open (Restricted),ARRANGED,,
2019,Fall,PATH-644,Open (Restricted),ARRANGED,,
2019,Fall,PATH-692,Open (Restricted),ARRANGED,,
2019,Fall,PBIO-599,Closed,ARRANGED,,
2019,Fall,PERS-20,Open,11:00 AM,11:50 AM,F
2019,Fall,PERS-20,Open,11:00 AM,11:50 AM,MTWR
2019,Fall,PERS-403,Open,1:00 PM,1:50 PM,R
2019,Fall,PERS-403,Open,1:00 PM,1:50 PM,MTW
2019,Fall,PHIL-100,Open,9:00 AM,9:50 AM,F
2019,Fall,PHIL-100,Open,9:00 AM,9:50 AM,F
2019,Fall,PHIL-100,Open,10:00 AM,10:50 AM,F
2019,Fall,PHIL-100,Open,10:00 AM,10:50 AM,F
2019,Fall,PHIL-100,Open,11:00 AM,11:50 AM,F
2019,Fall,PHIL-100,Open,11:00 AM,11:50 AM,F
2019,Fall,PHIL-100,Open,12:00 PM,12:50 PM,F
2019,Fall,PHIL-100,Open,12:00 PM,12:50 PM,F
2019,Fall,PHIL-100,Open,9:00 AM,9:50 AM,MW
2019,Fall,PHIL-101,Open,10:00 AM,10:50 AM,F
2019,Fall,PHIL-101,Open,11:00 AM,11:50 AM,F
2019,Fall,PHIL-101,Open,1:00 PM,1:50 PM,F
2019,Fall,PHIL-101,Open,10:00 AM,10:50 AM,MW
2019,Fall,PHIL-101,Open,9:30 AM,10:50 AM,TR
2019,Fall,PHIL-101,Open,10:00 AM,10:50 AM,F
2019,Fall,PHIL-101,Open,12:00 PM,12:50 PM,F
2019,Fall,PHIL-101,Closed,1:00 PM,1:50 PM,F
2019,Fall,PHIL-101,Open,10:00 AM,10:50 AM,F
2019,Fall,PHIL-101,Open,12:00 PM,12:50 PM,F
2019,Fall,PHIL-101,Open,1:00 PM,1:50 PM,F
2019,Fall,PHIL-101,Open,1:00 PM,1:50 PM,MW
2019,Fall,PHIL-101,Open,12:30 PM,1:50 PM,TR
2019,Fall,PHIL-102,Open,11:00 AM,11:50 AM,F
2019,Fall,PHIL-102,Open,11:00 AM,11:50 AM,F
2019,Fall,PHIL-102,Open,1:00 PM,1:50 PM,F
2019,Fall,PHIL-102,Open,1:00 PM,1:50 PM,F
2019,Fall,PHIL-102,Closed,2:00 PM,2:50 PM,F
2019,Fall,PHIL-102,Open,2:00 PM,2:50 PM,F
2019,Fall,PHIL-102,Open,2:00 PM,2:50 PM,MW
2019,Fall,PHIL-102,Open,ARRANGED,,
2019,Fall,PHIL-102,Closed,ARRANGED,,
2019,Fall,PHIL-103,Open,10:00 AM,10:50 AM,F
2019,Fall,PHIL-103,Open,12:00 PM,12:50 PM,F
2019,Fall,PHIL-103,Open,1:00 PM,1:50 PM,F
2019,Fall,PHIL-103,Open,1:00 PM,1:50 PM,MW
2019,Fall,PHIL-103,Open (Restricted),11:00 AM,11:50 AM,MWF
2019,Fall,PHIL-104,Open,10:00 AM,10:50 AM,F
2019,Fall,PHIL-104,Closed,11:00 AM,11:50 AM,F
2019,Fall,PHIL-104,Closed,11:00 AM,11:50 AM,F
2019,Fall,PHIL-104,Open,12:00 PM,12:50 PM,F
2019,Fall,PHIL-104,Open,11:00 AM,11:50 AM,MW
2019,Fall,PHIL-105,Open,11:00 AM,12:20 PM,TR
2019,Fall,PHIL-105,Open,2:00 PM,3:20 PM,TR
2019,Fall,PHIL-107,Open,9:00 AM,9:50 AM,MWF
2019,Fall,PHIL-108,CrossListOpen,11:00 AM,12:20 PM,TR
2019,Fall,PHIL-110,CrossListOpen,12:00 PM,12:50 PM,R
2019,Fall,PHIL-110,CrossListOpen,1:00 PM,1:50 PM,R
2019,Fall,PHIL-110,Closed,1:00 PM,1:50 PM,R
2019,Fall,PHIL-110,Closed,2:00 PM,2:50 PM,R
2019,Fall,PHIL-110,CrossListOpen,2:00 PM,2:50 PM,R
2019,Fall,PHIL-110,CrossListOpen,10:00 AM,10:50 AM,F
2019,Fall,PHIL-110,CrossListOpen,10:00 AM,10:50 AM,F
2019,Fall,PHIL-110,Closed,11:00 AM,11:50 AM,F
2019,Fall,PHIL-110,Closed,11:00 AM,11:50 AM,F
2019,Fall,PHIL-110,CrossListOpen,12:00 PM,12:50 PM,F
2019,Fall,PHIL-110,CrossListOpen,12:00 PM,12:50 PM,F
2019,Fall,PHIL-110,CrossListOpen,1:00 PM,1:50 PM,F
2019,Fall,PHIL-110,Closed,1:00 PM,1:50 PM,F
2019,Fall,PHIL-110,Closed,2:00 PM,2:50 PM,F
2019,Fall,PHIL-110,CrossListOpen,2:00 PM,2:50 PM,F
2019,Fall,PHIL-110,CrossListOpen,2:00 PM,2:50 PM,R
2019,Fall,PHIL-110,CrossListOpen,9:00 AM,9:50 AM,TR
2019,Fall,PHIL-199,Open (Restricted),ARRANGED,,
2019,Fall,PHIL-202,Open,11:00 AM,11:50 AM,MWF
2019,Fall,PHIL-203,CrossListOpen,2:00 PM,3:20 PM,TR
2019,Fall,PHIL-206,Open,11:00 AM,12:20 PM,TR
2019,Fall,PHIL-214,Open,2:00 PM,3:20 PM,TR
2019,Fall,PHIL-231,CrossListOpen,2:00 PM,3:20 PM,TR
2019,Fall,PHIL-250,Open,11:00 AM,11:50 AM,MWF
2019,Fall,PHIL-307,CrossListOpen,1:00 PM,1:50 PM,F
2019,Fall,PHIL-307,CrossListOpen,1:00 PM,1:50 PM,F
2019,Fall,PHIL-307,CrossListOpen,1:00 PM,1:50 PM,MW
2019,Fall,PHIL-316,CrossListOpen (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,PHIL-316,Closed,2:00 PM,3:20 PM,TR
2019,Fall,PHIL-380,Closed,12:30 PM,1:50 PM,TR
2019,Fall,PHIL-380,Open,12:30 PM,1:50 PM,TR
2019,Fall,PHIL-390,Open (Restricted),ARRANGED,,
2019,Fall,PHIL-410,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,PHIL-410,CrossListOpen (Restricted),9:30 AM,10:50 AM,TR
2019,Fall,PHIL-414,CrossListOpen,11:00 AM,11:50 AM,MWF
2019,Fall,PHIL-414,CrossListOpen,11:00 AM,11:50 AM,MWF
2019,Fall,PHIL-421,CrossListOpen (Restricted),2:00 PM,2:50 PM,MWF
2019,Fall,PHIL-421,CrossListOpen (Restricted),2:00 PM,2:50 PM,MWF
2019,Fall,PHIL-422,CrossListOpen (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,PHIL-422,CrossListOpen (Restricted),11:00 AM,12:20 PM,TR
2019,Fall,PHIL-425,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
2019,Fall,PHIL-425,CrossListOpen (Restricted),2:00 PM,3:20 PM,TR
